"tid","loc_name","loc_number","loc_type","address_1","country","region_code","hours_of_operation","state","city","postal_code","phone","latitude","longitude","services_included","contact","opening_date","RunDate","InsertUpdateTime","RunID"
25044,"Leicester","5230","Warehouse","3 WESTMORELAND AVE","GB","UK","Mon-Fri:11:00:00-20:30:00; Sat:09:30:00-18:30:00; Sun:11:00:00-17:00:00; Business Mon-Fri:10:00:00-20:30:00; Business Sat:09:30:00-18:30:00; Business Sun:11:00:00-17:00:00; Bank Holidays:10:00:00-18:00:00","GB","THURMASTON","LE4 8PH","(0116) 269 0736","52.683927","-1.099684","Food Court; Petrol Station; Optical Department; Tyre Service Centre; Photo Center","","2012-12-01","2022-05-03 08:10:15","2022-05-03 08:10:41",46269
25045,"Milton Keynes","617","Warehouse","MANDEVILLE DRIVE","GB","UK","Mon-Fri:11:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:11:00:00-17:00:00; Business Mon-Fri:10:00:00-20:30:00; Business Sat:09:30:00-19:00:00; Business Sun:11:00:00-17:00:00; Bank Holidays:10:00:00-18:00:00","GB","KINGSTON MILTON KEYNES","MK10 0DB","(01908) 285 025","52.03730566","-0.6886766","Food Court; Optical Department; Tyre Service Centre; Photo Centre","","2005-11-07","2022-05-03 08:10:15","2022-05-03 08:10:41",46269
25046,"Reading","614","Warehouse","100 SOUTH OAK WAY","GB","UK","Mon-Fri:11:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:11:00:00-17:00:00; Business Mon-Fri:10:00:00-20:30:00; Business Sat:09:30:00-19:00:00; Business Sun:11:00:00-17:00:00; Bank Holidays:10:00:00-18:00:00","GB","READING, BERKS","RG2 6UE","(0118) 920 7105","51.42105","-0.980999","Food Court; Tyre Service Centre; Photo Centre","","2002-05-01","2022-05-03 08:10:15","2022-05-03 08:10:41",46269
25047,"Southampton","5231","Warehouse","REGENTS PARK ROAD","GB","UK","Mon-Fri:12:00:00-20:30:00; Sat:09:30:00-18:30:00; Sun:11:00:00-17:00:00; Business Mon-Fri:10:00:00-20:30:00; Business Sat:09:30:00-18:30:00; Business Sun:11:00:00-17:00:00; Bank Holidays:10:00:00-18:00:00","GB","SOUTHAMPTON","SO15 8TA","(02380) 764 810","50.91565","-1.439563","Food Court; Petrol Station; Hearing Aids; Optical Department; Tyre Service Centre; Photo Center","","2013-05-04","2022-05-03 08:10:15","2022-05-03 08:10:41",46269
25048,"Stevenage","5240","Warehouse","GUNNELS WOOD ROAD","GB","UK","Mon-Fri:11:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:11:00:00-17:00:00; Business Mon-Fri:10:00:00-20:30:00; Business Sat:09:30:00-18:00:00; Business Sun:11:00:00-17:00:00","GB","STEVENAGE","SG1 2FW","","51.9058359","-0.2185655","Food Court; Petrol Station; Tyre Service Centre; Photo Centre","","2019-07-24","2022-05-03 08:10:15","2022-05-03 08:10:41",46269
25049,"Farnborough","5232","Warehouse","TEMPLE AVENUE","GB","UK","Mon-Fri:11:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:11:00:00-17:00:00; Business Mon-Fri:10:00:00-20:30:00; Business Sat:09:30:00-19:00:00; Business Sun:11:00:00-17:00:00; Bank Holidays:10:00:00-18:00:00","GB","FARNBOROUGH HAMPSHIRE","GU14 6FE","(01252) 896 935","51.283649","-0.765996","Food Court; Hearing Aids; Optical Department; Tyre Service Centre; Photo Center","","2013-07-13","2022-05-03 08:10:15","2022-05-03 08:10:41",46269
25050,"Watford","602","Warehouse","HARTSPRING LANE","GB","UK","Mon-Fri:11:00:00-21:00:00; Sat:09:30:00-19:00:00; Sun:11:00:00-17:00:00; Business Mon-Fri:09:30:00-21:00:00; Business Sat:09:30:00-19:00:00; Business Sun:11:00:00-17:00:00; Bank Holidays:10:00:00-18:00:00","GB","WATFORD, HERTS","WD25 8JS","(01923) 699 805","51.66597901","-0.36234922","Food Court; Petrol Station; Hearing Aids; Optical Department; Tyre Service Centre; Photo Centre","","1994-06-09","2022-05-03 08:10:15","2022-05-03 08:10:41",46269
25051,"Hayes","5234","Warehouse","WESTERN INTERNATIONAL PARK","GB","UK","Mon-Fri:11:00:00-21:00:00; Sat:09:30:00-19:00:00; Sun:11:00:00-17:00:00; Business Mon-Fri:10:00:00-21:00:00; Business Sat:09:30:00-19:00:00; Business Sun:11:00:00-17:00:00; Bank Holidays:10:00:00-18:00:00","GB","HAYES MIDDLESEX","UB2 5XJ","(020) 8571 8675","51.496334","-0.404186","Food Court; Hearing Aids; Optical Department; Tyre Service Centre; Photo Center","","2014-08-21","2022-05-03 08:10:15","2022-05-03 08:10:41",46269
25052,"Wembley","5238","Warehouse","30 SECOND WAY","GB","UK","Mon-Fri:11:00:00-21:00:00; Sat:09:30:00-19:00:00; Sun:11:00:00-17:00:00; Business Mon-Fri:10:00:00-21:00:00; Business Sat:09:30:00-19:00:00; Business Sun:11:00:00-17:00:00; Bank Holidays:10:00:00-18:00:00","GB","WEMBLEY MIDDLESEX","HA9 0YJ","(020) 3862 1805","51.5585437","-0.2725015","Food Court; Optical Department; Tyre Service Centre; Photo Centre","","2016-08-23","2022-05-03 08:10:15","2022-05-03 08:10:41",46269
25053,"Sunbury","5236","Warehouse","HANWORTH ROAD","GB","UK","Mon-Fri:11:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:11:00:00-17:00:00; Business Mon-Fri:10:00:00-20:30:00; Business Sat:09:30:00-18:00:00; Business Sun:11:00:00-17:00:00; Bank Holidays:10:00:00-18:00:00","GB","SUNBURY SURREY","TW16 5LN","(01932) 508 100","51.420985","-0.412685","Food Court; Optical Department; Tyre Service Centre","","2015-08-26","2022-05-03 08:10:15","2022-05-03 08:10:41",46269
25054,"Chingford","613","Warehouse","1 SHADBOLT AVENUE","GB","UK","Mon-Fri:11:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:11:00:00-17:00:00; Business Mon-Fri:10:00:00-20:30:00; Business Sat:09:30:00-19:00:00; Business Sun:11:00:00-17:00:00; Bank Holidays:10:00:00-18:00:00","GB","CHINGFORD","E4 8GP","(020) 8501 9305","51.6087","-0.033904","Food Court; Tyre Service Centre; Photo Centre","","2002-05-01","2022-05-03 08:10:15","2022-05-03 08:10:41",46269
25055,"Croydon","5225","Warehouse","29 IMPERIAL WAY","GB","UK","Mon-Fri:11:00:00-21:00:00; Sat:09:30:00-19:00:00; Sun:11:00:00-17:00:00; Business Mon-Fri:09:30:00-21:00:00; Business Sat:09:30:00-19:00:00; Business Sun:11:00:00-17:00:00; Bank Holidays:10:00:00-18:00:00","GB","CROYDON SURREY","CR0 4RR","(020) 8253 4105","51.3561","-0.119444","Food Court; Optical Department; Tyre Service Centre; Photo Center","","2008-11-22","2022-05-03 08:10:15","2022-05-03 08:10:41",46269
25056,"Thurrock","601","Warehouse","WEST THURROCK WAY","GB","UK","Mon-Fri:11:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:11:00:00-17:00:00; Business Mon-Fri:10:00:00-20:30:00; Business Sat:09:30:00-19:00:00; Business Sun:11:00:00-17:00:00; Bank Holidays:10:00:00-18:00:00","GB","WEST THURROCK, ESSEX","RM20 3WY","(01708) 860 557","51.482626","0.280688","Food Court; Petrol Station; Optical Department; Tyre Service Centre; Diesel; Photo Centre","","1993-11-30","2022-05-03 08:10:15","2022-05-03 08:10:41",46269
25057,"Bilbao","5479","","SECTOR IBARZAHARRA AIS IB 06","ES","","M-F 10:00am - 9:30pm; Sat. 9:00am - 9:30pm; Sun. Closed","","SESTAO","48510","","43.303","-3.005","Food Court; Gas Station; Optical Department; Hearing Aids","","Dec 9, 2021","2022-05-03 08:10:15","2022-05-03 08:10:50",46269
25058,"Getafe","5477","","POLÍGONO EMPRESARIAL LOS GAVILANES","ES","","M-S 10:00am - 10:00pm; Sun. 10:00am - 7:00pm","","GETAFE (MADRID)","28906","","40.283","-3.689","Optical Department; Hearing Aids","","Oct 24, 2015","2022-05-03 08:10:15","2022-05-03 08:10:50",46269
25059,"Las Rozas","5478","","S.L.U LAS ROZAS 5478","ES","","M-F 10:00am - 9:30pm; Sat. 9:00am - 9:30pm; Sun. Closed","","LAS ROZAS","28232","","40.511","-3.877","Food Court; Gas Station; Optical Department; Hearing Aids","","Jul 18, 2020","2022-05-03 08:10:15","2022-05-03 08:10:50",46269
25060,"Villebon","5401","","3 AVENUE DE BRÉHAT","FR","","M-F 10:00am - 8:30pm; Sat. 9:00am - 9:00pm; Sun. Closed","","VILLEBON(PARIS)","91140","3316953613","48.686","2.218","Tire Service Center; Optical Department; Hearing Aids; Food Court","","Jun 22, 2017","2022-05-03 08:10:15","2022-05-03 08:10:50",46269
25061,"Pontault Combault","5402","","35 ROUTE DE PARIS","FR","","M-F 10:00am - 8:30pm; Sat. 9:00am - 9:00pm; Sun. Closed","","PONTAULT-COMBAULT","77340","+331804501","48.777","2.591","Tire Service Center; Optical Department; Hearing Aids; Food Court","","Dec 4, 2021","2022-05-03 08:10:15","2022-05-03 08:10:50",46269
25062,"Seville","5476","","POL. INDUSTRIAL HIGUERÓN SUR","ES","","M-F 10:00am - 9:30pm; Sat. 9:00am - 9:30pm; Sun. Closed","Sevilla","SEVILLE","41015","","37.434","-5.972","Food Court; Gas Station; Optical Department; Hearing Aids","JOSE MANUEL GARCIA","May 15, 2014","2022-05-03 08:10:15","2022-05-03 08:10:50",46269
25063,"Kauptun","5239","","KAUPTUN 3-7","IS","","M-F 10:00am - 9:00pm; Sat. 9:30am - 8:30pm; Sun. 10:00am - 6:00pm","Kauptun","KAUPTUN","","3545325564","64.074","-21.912","Food Court; Gas Station; Tire Service Center; Pharmacy; Optical Department","","May 23, 2017","2022-05-03 08:10:15","2022-05-03 08:10:50",46269
25064,"Suzhou","5564","","NO.9, CHENG-JI RD","CH","","","","SUZHOU CITY","215011","","31.364","120.535","Tire Service Center; Optical Department; Hearing Aids; Food Court","","Dec 8, 2021","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25065,"Minhang","5557","","NO. 235 ZHUJIAN ROAD","CH","","","","SHANGHAI","201106","","31.22","121.272","Tire Service Center; Optical Department; Hearing Aids; Food Court","","Aug 27, 2019","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25066,"Tainan","5008","","NO. 8, SEC. 4, HEWEI RD.","TW","","Daily 10:00am -  9:30pm","Tainan","TAINAN","704","","23.008","120.19","Pharmacy; Hearing Aids; Food Court","X","Aug 23, 2011","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25067,"Chiayi","5007","","NO.668, ZHONGXIAO RD.","TW","","Daily 10:00am -  9:30pm","Chiayi","CHIAYI","600","","23.49","120.432","Pharmacy; Optical Department; Hearing Aids; Food Court","JACKY CHOU","Aug 28, 2013","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25068,"Taichung","870","","NO. 289, WENXIN SOUTH 3RD RD.","TW","","Daily 10:00am - 9:30pm","Taichung","TAICHUNG","408","437042855","24.133","120.65","Tire Service Center; Pharmacy; Hearing Aids; Food Court","N/A","Nov 9, 2007","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25069,"North Taichung","5018","","NO 366 DUNFU ROAD","TW","","Daily 10:00am - 9:30pm","","TAICHUNG","406","","24.187","120.708","Tire Service Center; Pharmacy; Hearing Aids; Food Court","","Nov 20, 2020","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25070,"N Kaohsiung","5002","","NO. 111, DASHUN 1ST RD.","TW","","Daily 10:00am -  9:30pm","Kaohsiung","KAOHSIUNG","804","","22.656","120.303","Tire Service Center; Pharmacy; Optical Department; Hearing Aids; Food Court","X","Aug 24, 2011","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25071,"Kaohsiung","873","","NO. 656, CHUNG HWA 5TH RD.","TW","","Daily 10:00am - 9:30pm","Kaohsiung","KAOHSIUNG","806","73380006","22.62","120.313","Tire Service Center; Pharmacy; Hearing Aids; Food Court","STEPHEN WANG","Jan 18, 1997","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25072,"Hsin Chu","5001","","NO.188, CIHYUN RD.","TW","","Daily 10:00am - 9:30pm","Hsinchu","HSINCHU","300","8863563800","24.794","121.013","Pharmacy; Optical Department; Hearing Aids; Food Court","LEON YEH","Jul 9, 2009","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25073,"Chungli South","5010","","NO.508, SEC. 6, MINTZU RD.","TW","","Daily 10:00am - 9:30pm","","TAOYUAN","320","","24.962","121.159","Pharmacy; Optical Department; Hearing Aids; Food Court","X","Aug 23, 2015","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25074,"Taoyuan","5003","","NO. 369, SEC. 1, NANKAN RD","TW","","Daily 10:00am -  9:30pm","Taoyuan","TAOYUAN","338","","25.047","121.294","Tire Service Center; Pharmacy; Optical Department; Hearing Aids; Food Court","X","Aug 30, 2012","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25075,"Sinjhuang","5011","","NO. 138, JIANGUO 1ST RD.","TW","","Daily 10:00am - 9:30pm","","NEW TAIPEI CITY","242","","25.027","121.434","Pharmacy; Optical Department; Hearing Aids; Food Court","X","Jan 7, 2017","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25076,"Beitou","5009","","NO.117, LIDE RD.","TW","","Daily 10:00am - 9:30pm","","TAIPEI","112","","25.127","121.472","Pharmacy; Optical Department; Hearing Aids; Food Court","X","Apr 9, 2016","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25077,"Chungho","886","","NO. 347, SEC. 2, CHUNG SHAN RD.","TW","","Daily 10:00am - 9:30pm","Taipei","CHUNG HO","235","222425289","25.002","121.492","Pharmacy; Hearing Aids; Food Court","JONATHAN YEN","Jan 28, 2005","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25078,"Nei Hu","872","","NO. 268, SEC. 1, JIU ZONG RD.","TW","","Daily 10:00am - 9:30pm","Taipei","NEIHU","114","287910110","25.065","121.576","Tire Service Center; Pharmacy; Hearing Aids; Food Court","WALTER CHOU","Jul 31, 1999","2022-05-03 08:10:15","2022-05-03 08:10:59",46269
25079,"Songdo","5057","","98, SONGDO-DONG","KO","","Daily 9:00am - 10:00pm","","INCHEON-SI","406840","","37.39","126.632","Hearing Aids; Food Court","","Jan 9, 2017","2022-05-03 08:10:15","2022-05-03 08:11:08",46269
25080,"Shih Chih","874","","NO. 158, SEC 1, DA TUNG RD.","TW","","Daily 10:00am - 9:30pm","Taipei","SHIH CHIH","221","226907335","25.056","121.633","Tire Service Center; Pharmacy; Optical Department; Hearing Aids; Food Court","JOHN LIU","Jan 15, 2000","2022-05-03 08:10:15","2022-05-03 08:11:08",46269
25081,"ILSAN","855","","25 JANGBAEK-RO","KO","","Daily  9:00am - 10:00pm","Gyeonggi Province","ILSANDONG-GU, GOYANG-SI,GYEONGGI-DO","10449","18999900","37.641","126.788","Tire Service Center; Hearing Aids; Food Court","GUIHYOUNG CHOI","Jan 24, 2008","2022-05-03 08:10:15","2022-05-03 08:11:08",46269
25082,"Yangpyung","850","","156, SEONYU-RO","KO","","Daily 10:00am - 10:00pm*; * For Detailed Warehouse Hours Please Visit; https://www.costco.co.kr/store-finder","Seoul","YEONGDEUNGPO-GU, SEOUL","07255","18999900","37.528","126.892","Hearing Aids; Food Court","STEVE YOON","Oct 7, 1994","2022-05-03 08:10:15","2022-05-03 08:11:08",46269
25083,"Gwangmyeong","5051","","40, ILJIK-RO","KO","","Daily 8:00am -  9:00pm","Gyeonggi Province","GWANGMYEONG-SI, GYEONGGI-DO","14347","18999900","37.422","126.884","Tire Service Center; Hearing Aids; Food Court","X","Dec 15, 2012","2022-05-03 08:10:15","2022-05-03 08:11:08",46269
25084,"EUIJEONGBU","5053","","9 YONGMIN-RO 489BEON-GIL","KO","","Daily 10:00am - 10:00pm","Seoul","EUIJEONGBU-SI, GYEONGGI-DO","11815","18999900","37.74","127.034","Tire Service Center; Hearing Aids; Food Court","GUIHYUNG CHOI","May 31, 2014","2022-05-03 08:10:15","2022-05-03 08:11:08",46269
25085,"Yangjae","853","","159 YANGJAE-DAERO","KO","","Daily 8:00am - 10:00pm","Seoul","SEOUL, KOREA","06772","2575720289","37.462","127.036","Tire Service Center; Hearing Aids; Food Court","DONGWON (DONALD) HONG","Dec 12, 2000","2022-05-03 08:10:15","2022-05-03 08:11:08",46269
25086,"Sangbong","854","","336 MANGU-RO","KO","","Daily  10:00am - 10:00pm","Seoul","SEOUL, KOREA","02150","18999900","37.597","127.09","Tire Service Center; Hearing Aids; Food Court","JAEAK NOH","Apr 21, 2001","2022-05-03 08:10:15","2022-05-03 08:11:08",46269
25087,"Gongse","5056","","38 TAPSIL-RO","KO","","Daily 10:00am - 9:30pm","","YONGIN-SI, GYEONGGI-DO","17084","18999900","37.238","127.109","Tire Service Center; Hearing Aids; Food Court","","Aug 24, 2015","2022-05-03 08:10:15","2022-05-03 08:11:09",46269
25088,"Hanam","5060","","40, MISAGANGBYEONJUNGANG-RO","KO","","Daily 10:00am - 10:00pm","","HANAM","12938","","37.539","127.215","Hearing Aids; Food Court","","Apr 30, 2019","2022-05-03 08:10:15","2022-05-03 08:11:09",46269
25089,"Cheonan","5052","","77, 3GONGDAN 6-RO","KO","","Daily 10:00am - 10:00pm","Daejeon","CHEONAN-SI, CHUNGCHEONGNAM-DO","31085","18999900","36.849","127.11","Tire Service Center; Hearing Aids; Food Court","SHINGOO MOON","May 31, 2014","2022-05-03 08:10:15","2022-05-03 08:11:09",46269
25090,"Sejong","5058","","14, JONGHABUNDONGJANG- 1 RO","KO","","Daily 10:00am - 10:00pm","","SEJONG","30154","","36.468","127.269","Tire Service Center; Hearing Aids; Food Court","","Aug 31, 2018","2022-05-03 08:10:15","2022-05-03 08:11:09",46269
25091,"Daejeon","852","","41 ORYU-RO","KO","","Daily  10:00am - 10:00pm","Daejeon","JUNG-GU, DAEJEON","34906","18999900","36.35","127.385","Tire Service Center; Hearing Aids; Food Court","STEVE YOON","May 29, 1998","2022-05-03 08:10:15","2022-05-03 08:11:09",46269
25092,"Daegu","851","","97, GEOMDAN-RO","KO","","Daily  9:00am - 10:00pm","Daegu","BUK-GU, DAEGU","41516","18999900","35.886","128.583","Tire Service Center; Hearing Aids; Food Court","GUIHYUNG CHOI","Jul 26, 1997","2022-05-03 08:10:15","2022-05-03 08:11:09",46269
25093,"Daegu Innovation City","5059","","10, CHEOMDAN-RO, DONG-GU","KO","","Daily 9:30am - 10:00pm","","DAEGU","41069","18999900","35.876","128.73","Tire Service Center; Hearing Aids; Food Court","","Mar 7, 2018","2022-05-03 08:10:15","2022-05-03 08:11:09",46269
25094,"Busan","856","","137, GURAK-RO","KO","","Daily 10:00am - 10:00pm","Busan","BUSAN","48212","","35.179","129.115","Tire Service Center; Hearing Aids; Food Court","MIKE CHO","Jul 8, 2009","2022-05-03 08:10:15","2022-05-03 08:11:09",46269
25095,"Ulsan","5050","","78-12 JINJANGYUTONG-RO","KO","","Daily  10:00am - 10:00pm","Ulsan","BUK-GU, ULSAN","44248","18999900","35.566","129.357","Tire Service Center; Hearing Aids; Food Court","X","Aug 31, 2012","2022-05-03 08:10:15","2022-05-03 08:11:09",46269
25096,"Hisayama","876","","1152-1 TAKAYANAGI YAMADA","JP","","Daily 10:00am - 8:00pm","Fukuoka","KASUYA-GUN","811-2502","929319092","33.652","130.487","Tire Service Center; Optical Department; Hearing Aids; Food Court","ICHIRO IKUNO","Apr 23, 1999","2022-05-03 08:10:15","2022-05-03 08:11:09",46269
25097,"Cancún","712","","AV. KABAH ESQ. AV. YAXCHILAN","MX","","M-Fri 10:00am - 8:30pm; Sat 9:30am - 9:00pm; Sun 10:00am - 8:00pm","Quintana Roo","BENITO JUAREZ","77500","9988810250","21.149","-86.836","Tire Service Center; Pharmacy; Optical Department; Food Court","JORGE CEDILLO","Sep 23, 1999","2022-05-03 08:10:15","2022-05-03 08:11:18",46269
25098,"Mérida","5308","","CALLE 3-B","MX","","Mon - Fri 10:00 AM - 08:30 PM; Sat. 09:30 AM - 09:00 PM; Sun. 10:00 AM - 08:00 PM","","MÉRIDA","97110","","21.036","-89.628","Pharmacy; Optical Department; Hearing Aids; Food Court","HENRY LORIA","Mar 19, 2015","2022-05-03 08:10:15","2022-05-03 08:11:55",46269
25099,"Perth Airport","5116","","142 DUNREATH DRIVE","AU","","M-F 10:00am - 8:30pm; Sat. 9:00am - 5:00pm; Sun. 11:00am - 5:00pm","","PERTH","6105","","-31.929","115.956","Food Court; Gas Station; Tire Service Center; Optical Department; Hearing Aids","","Mar 19, 2020","2022-05-03 08:10:15","2022-05-03 08:12:04",46269
25100,"Moorabbin","5108","","8 CHIFLEY DRIVE","AU","","M-F 10:00am - 8:00pm; Sat. 9:30am - 6:00pm; Sun. 10:00am - 5:00pm","","MOORABBIN AIRPORT, VIC","3194","","-37.975","145.106","Optical Department; Hearing Aids; Food Court","","Nov 18, 2015","2022-05-03 08:10:15","2022-05-03 08:12:13",46269
25101,"Docklands","5101","","381 FOOTSCRAY RD","AU","","M-F 10:00am - 8:30pm; Sat. 9:30am - 6:00pm; Sun. 10:00am - 5:00pm","Victoria","MELBOURNE","3008","386020381","-37.811","144.938","Tyre Service Centre; Optical Department; Hearing Aids; Food Court","BOSKOVSKI","Aug 17, 2009","2022-05-03 08:10:15","2022-05-03 08:12:13",46269
25102,"Ringwood","5104","","29 BOND ST","AU","","M-F 10:00am - 8:30pm; Sat. 9:30am - 6:00pm; Sun. 10:00am - 5:00pm","Victoria","RINGWOOD","3134","","-37.814","145.224","Optical Department; Hearing Aids; Food Court","CHARLIE DEPASQUALE","Nov 20, 2013","2022-05-03 08:10:15","2022-05-03 08:12:13",46269
25103,"Epping","5110","","60 DEVENY ROAD","AU","","M-F 10:00am - 8:30pm; Sat. 9:30am - 6:00pm; Sun. 10:00am - 5:00pm","","EPPING","3076","","-37.657","145.014","Food Court; Gas Station; Tire Service Center; Optical Department; Hearing Aids","","Aug 29, 2018","2022-05-03 08:10:15","2022-05-03 08:12:13",46269
25104,"Adelaide","5107","","TENANCY 3.B.1","AU","","M-F 10:00am - 8:30pm; Sat. 9:00am - 5:00pm; Sun. 11:00am - 5:00pm","","ADELAIDE, SA.","5086","","-34.864","138.582","Optical Department; Hearing Aids; Food Court","DAVID JEAL","Nov 19, 2014","2022-05-03 08:10:15","2022-05-03 08:12:13",46269
25105,"Canberra","5103","","39-41 MUSTANG AVE, MAJURA PARK","AU","","M-F 10:00am -  8:30pm; Sat.  9:30am -  6:00pm; Sun. 10:00am -  5:00pm","ACT","CANBERRA","2609","","-35.297","149.191","Tyre Service Centre; Optical Department; Hearing Aids; Food Court","X","Jul 22, 2011","2022-05-03 08:10:15","2022-05-03 08:12:14",46269
25106,"Auckland","5701","","2 GUNTON DRIVE","NZ","","","","WESTGATE","0814","","-36.811","174.608","Food Court; Gas Station; Tire Service Center; Pharmacy; Optical Department; Hearing Aids","","Jul 21, 2022","2022-05-03 08:10:15","2022-05-03 08:12:14",46269
25107,"Crossroads","5105","","20 PARKERS FARM PLACE","AU","","M-F 10:00am - 8:30pm; Sat. 9:30am - 6:00pm; Sun. 10:00am - 5:00pm","New South Wales","CASULA","2170","","-33.959","150.879","Food Court; Gas Station; Tire Service Center; Optical Department; Hearing Aids","LINDA HAMILL","Nov 21, 2013","2022-05-03 08:10:15","2022-05-03 08:12:14",46269
